Name,City,Address,Nosach,shacharit_prayer,mincha_prayer,Aravit_prayer,Shacharit_Shabat_prayer,Mincha_Shabat_prayer,Aravit_Shabat_prayer,Access_disabled,women,Bar_mitzvah,Code
 כל ישראל חברים, מבשרת ציון, שדרות החושן 39 מבשרת,ספרד,05:45,17:30,18:15,07:00,15:45,,FALSE,TRUE,TRUE,1
 כתר ציון, מבשרת ציון, האילנות 4 מבשרת,עדות המזרח,05:30,18:42,18:00,07:30,12:30,,FALSE,TRUE,TRUE,1
 מבשר שלום, מבשרת ציון, הכלנית מבשרת,ירושלמי,06:00,18:42,19:22,08:00,,,TRUE,TRUE,TRUE,1
 מורשת, מבשרת ציון, הברוש מבשרת,ספרד,,,,08:30,19:15,,FALSE,TRUE,TRUE,1
 מורשת הראה, מבשרת ציון, ברוש 70 מבשרת,אשכנז,06:45,13:10,17:00,,,,TRUE,TRUE,TRUE,1
 נאות יעקב ופסיה, מבשרת ציון, נצח ישראל מבשרת,עדות המזרח,05:45,,,07:30,,,TRUE,TRUE,TRUE,1
 עמדי אריאל, מבשרת ציון, מצפה הבירה 41 מבשרת,עדות המזרח,,,,,,,TRUE,TRUE,FALSE,1
 קול אליהו, מבשרת ציון, שמעון (הלילך) מבשרת,מרוקו,,18:52,,,,,TRUE,TRUE,TRUE,1
 קרית חינוך, מבשרת ציון, האורן 50 מבשרת,ספרד,06:00,13:00,18:30,00:00,12:30,,TRUE,TRUE,TRUE,1
 שערי אליה, מבשרת ציון, הבוסתנים מבשרת,עדות המזרח,06:45,,,,,,FALSE,TRUE,FALSE,1
 בראשית אביגדור, מגדל, נוף ארבל,,,,,08:30,,,FALSE,TRUE,TRUE,2
 יסוד מגדל, מגדל,[],לפי החזן,07:00,,,,,,TRUE,TRUE,FALSE,2
 ישמח זבולון, מגדל,[],עדות המזרח,,,,,,,FALSE,TRUE,FALSE,2
 מנחת שלום, מגדל, נוף הארבל,תימן שאמי,,,,07:30,18:00,,FALSE,FALSE,FALSE,2
 אוהל יצחק הרב מימון, מגדל העמק, הרב בוסקילה 3 מגדל,תוניס,05:49,18:42,19:17,,,,TRUE,TRUE,TRUE,2
 אור החיים, מגדל העמק, הגיבורים מגדל,עדות המזרח,,,,,,,FALSE,TRUE,FALSE,2
 האשכנזי המרכזי, מגדל העמק, קדש 30 מגדל,ספרד,06:00,19:20,19:45,08:00,,,FALSE,TRUE,TRUE,2
 זוהר התורה, מגדל העמק, הראשונים מגדל,ספרד,,,,,,,FALSE,FALSE,FALSE,2
" חב""ד", מגדל העמק, מירון 3 מגדל,חבד,,,,09:00,,,FALSE,TRUE,TRUE,2
" חב""ד נוף העמק", מגדל העמק, נוף העמק 4 מגדל,חבד,,,,09:15,,,TRUE,TRUE,TRUE,2
 חבד, מגדל העמק, זבולון מגדל,חבד,06:45,,,10:30,,,FALSE,TRUE,FALSE,2
" יד הר""ב ע""ש הרב רפאל בוסקילה זצ""ל", מגדל העמק, חטיבת גולני 20 מגדל,,05:30,,,,,,TRUE,TRUE,FALSE,2
 יד הרב, מגדל העמק, קרן היסוד מגדל,מרוקו,05:30,18:37,19:12,08:00,18:17,,TRUE,TRUE,TRUE,2
 מאור החיים, מגדל העמק, דובדבן מגדל,מרוקו,05:30,18:37,19:22,07:30,18:17,,FALSE,TRUE,FALSE,2
 נחלת הבנים, מגדל העמק, שדרות הבנים מגדל,מרוקו,06:00,,,,,,FALSE,TRUE,TRUE,2
 נחלת מורדכי, מגדל העמק, הזית מגדל,ספרד,06:00,,,,13:00,,TRUE,TRUE,TRUE,2
 נר יוסף, מגדל העמק, הנגב 4 מגדל,מרוקו,05:45,18:42,19:20,,,,TRUE,TRUE,TRUE,2
 עולי בבל, מגדל העמק, שלום עליכם 18 מגדל,עדות המזרח,06:00,19:25,,,,,FALSE,TRUE,TRUE,2
 עולי קווקז, מגדל העמק, תימורים מגדל,עדות המזרח,,,,07:30,,,TRUE,TRUE,TRUE,2
 צעירי נוף העמק, מגדל העמק, שושנת העמקים מגדל,עדות המזרח,05:25,16:30,,05:49,13:00,,TRUE,TRUE,TRUE,2
 רבי דוד ומשה, מגדל העמק, קדש 5 מגדל,מרוקו,,,,,,,FALSE,TRUE,TRUE,2
 שער שמעון אטיאס, מגדל העמק, השוהם 8 מגדל,מרוקו,05:45,,,07:30,,,TRUE,TRUE,TRUE,2
 תורת אבות, מגדל העמק, אביב 4 מגדל,עדות המזרח,,18:52,,,,,FALSE,TRUE,TRUE,2
 מגדל עוז, מגדל עוז, מגדל,ספרד,06:00,13:00,20:30,08:00,,,TRUE,TRUE,FALSE,7
 זכור לאברהם, מגידו, מדרך עוז,תימן,,,,,,,TRUE,TRUE,TRUE,2
 אדיר במרום, מודיעין, דן,ספרד,06:15,,21:00,08:30,,,FALSE,TRUE,TRUE,4
 אודי-ה, מודיעין, פינת נחל זוהר,ספרד,,,,,,,FALSE,TRUE,TRUE,4
 אודיה אשכנזי, מודיעין, נחל זוהר,ספרד,06:25,,21:00,06:45,,,TRUE,TRUE,TRUE,4
 אוהל רחל, מודיעין, אבני החושן 24,מרוקו,05:45,19:00,,07:15,,,TRUE,TRUE,TRUE,4
 אחדות, מודיעין, אסתר המלכה 27,ספרד,06:00,,,07:00,,,TRUE,TRUE,TRUE,4
 אל-עד, מודיעין, שרה אימנו,ספרד,06:30,,20:15,07:00,13:30,,TRUE,TRUE,TRUE,4
 אמלל שיר, מודיעין, תכלת 11 אבני חן,תימן,,06:00,,07:30,,,TRUE,TRUE,FALSE,4
 אשכנז בוכמן, מודיעין, אפרים 13,אשכנז,06:30,18:45,19:21,07:00,13:45,,TRUE,TRUE,TRUE,4
 ביהס יחד, מודיעין, עמק בית שאן,לפי החזן,,,,,,,FALSE,TRUE,TRUE,4
 בית הכנסת קיפודן ספרדי, מודיעין, קיפודן 21 21,ספרד,05:41,18:23,19:33,05:21,,,TRUE,TRUE,TRUE,4
" בית הרמב""ם", מודיעין,[],מרוקו,06:00,,,,,,TRUE,TRUE,TRUE,4
" בית חב""ד", מודיעין, עמק איילון 21,חבד,06:15,18:45,19:27,09:00,,,TRUE,TRUE,TRUE,4
 בן פורת יוסף, מודיעין, עמק האלה 40,עדות המזרח,,,,,,,FALSE,FALSE,FALSE,4
 ברקן, מודיעין, חרצית 28,ירושלמי,06:00,18:43,19:17,07:45,,,TRUE,TRUE,TRUE,4
 דביר מודיעין, מודיעין, נחל פארן 31,עדות המזרח,06:00,,,,,,FALSE,FALSE,FALSE,4
 דרכי נעם, מודיעין, עמק החולה,ספרד,,,,08:45,18:46,,TRUE,TRUE,TRUE,4
 היכל נחום, מודיעין, נחל זוהר 24,תימן בלדי,05:30,,20:00,07:30,18:15,,TRUE,TRUE,TRUE,4
 היכל שמואל, מודיעין, נחל תנינים 8,עדות המזרח,05:45,18:50,19:40,07:30,,,FALSE,TRUE,TRUE,4
 השחר, מודיעין, תרשיש,ספרד,,,,,,,FALSE,FALSE,FALSE,4
 ובחרת בחיים, מודיעין, מיכה 3,עדות המזרח,,19:30,19:50,,,,TRUE,TRUE,FALSE,4
 זכור לאברהם, מודיעין, נחל זוהר פינת נהר הירדן,עדות המזרח,06:00,18:35,19:38,07:30,12:30,,TRUE,TRUE,TRUE,4
 חושן מודיעין, מודיעין, בדולח 12,ספרד,05:55,,19:25,06:45,13:20,,FALSE,FALSE,FALSE,4
 חושן מודיעין, מודיעין, בדולח 12,ספרד,05:55,18:37,19:25,06:00,12:45,,TRUE,TRUE,TRUE,4
 ידיד נפש, מודיעין, אלמוגן 59,לפי החזן,,,,09:00,,,TRUE,FALSE,TRUE,4
 יחד, מודיעין, ישעיהו הנביא 23,לפי החזן,,,,,,,FALSE,TRUE,TRUE,4
 יקיר אפרים, מודיעין, נחל צין 69,ספרד,06:15,,20:30,06:45,18:46,,TRUE,TRUE,TRUE,4
" ישיבת הסדר ""מאיר הראל""", מודיעין, עמק בית שאן 53,לפי החזן,07:00,13:00,20:15,,,,TRUE,TRUE,TRUE,4
 לב אחים, מודיעין, יששכר 4,ספרד,05:45,,,,,,TRUE,TRUE,TRUE,4
 מאיר מודיעין, מודיעין, עמק זבולון 18,אשכנז,06:00,,19:45,09:00,18:35,,FALSE,TRUE,FALSE,4
 מוריה, מודיעין, אסתר המלכה 21,לפי החזן,06:20,13:30,19:21,08:30,13:30,,FALSE,FALSE,FALSE,4
 מנורת אבנר ע״ש סא״ל אבנר גולדמן, מודיעין, נחל צלמון,ספרד,06:30,,,08:00,18:46,,FALSE,TRUE,TRUE,4
 מרום יגאל, מודיעין, נחל צלמון -מתחם אולפנא 21,מרוקו,05:45,18:55,19:30,07:30,,,FALSE,FALSE,FALSE,4
 מרכז מודיעין, מודיעין, נחל פארן פינת נחל צין,ספרד,06:00,,19:23,08:00,12:30,,TRUE,TRUE,TRUE,4
 משכן אלעזר, מודיעין, מנחם בגין 94,מרוקו,,,,,,,TRUE,TRUE,TRUE,4
 משכן הכוהנים, מודיעין, דוד אלעזר,מרוקו,,,,,,,FALSE,TRUE,FALSE,4
 משכן שלום, מודיעין, נחל ירמוך 2,תימן,06:15,12:30,18:45,07:30,17:48,,TRUE,TRUE,TRUE,4
 משכן שלמה - קהילת השחר, מודיעין, ענבר 17,ספרד,,,,,,,TRUE,TRUE,TRUE,4
 נחשון, מודיעין, עמק זבולון,אשכנז,,,,,,,TRUE,FALSE,TRUE,4
 ציפור ברכה, מודיעין, טבת 7,ספרד,06:00,,21:00,,,,TRUE,TRUE,TRUE,4
 צעירי הגבעה, מודיעין, נחל חבר פינת מגדל הלבנון,ספרד,,,,08:30,18:30,,TRUE,TRUE,TRUE,4
 צעירי מודיעין, מודיעין, נחל פארן 10,ספרד,05:55,,,08:00,13:00,,TRUE,TRUE,TRUE,4
 קהילה הלוח העברי, מודיעין, הלוח העברי 42,אחיד,,,,08:30,18:00,,TRUE,TRUE,FALSE,4
 קהילת אחוה, מודיעין, אלמוגן 34,לפי החזן,,,,09:00,,,TRUE,FALSE,TRUE,4
 קהילת השמשוני, מודיעין, דוד אלעזר 28,ספרד,06:00,18:55,19:28,08:30,18:48,,TRUE,TRUE,TRUE,4
 קהילת מיתר, מודיעין, אבני החושן,עדות המזרח,,,,08:15,,,TRUE,TRUE,TRUE,4
 קול יעקב, מודיעין, הנביאים 22,ירושלמי,05:45,16:45,17:45,,13:00,,TRUE,TRUE,TRUE,4
 שבטי ישראל, מודיעין, דן 10,ספרד,08:10,,20:30,08:30,,,FALSE,TRUE,FALSE,4
 שבת אחים, מודיעין, רחוב נחל התננים/רחו´ נחל דליה,ירושלמי,05:45,18:33,19:23,07:30,,,FALSE,TRUE,TRUE,4
 שערי ירושלים, מודיעין," נחל צלמון -מתחם אולפנא 21, מודיעין",ירושלמי,,,,,,,FALSE,FALSE,FALSE,4
 תיתורה, מודיעין,[],אשכנז,07:00,,,08:30,,,FALSE,TRUE,TRUE,4
 אהל דב, מודיעין עילית, אבני נזר מודיעין,אשכנז,,,21:30,,,,FALSE,FALSE,FALSE,7
 אהל מנחם, מודיעין עילית, נודע ביהודה 41 מודיעין,אשכנז,06:45,,,,,,FALSE,TRUE,FALSE,7
 אור יוסף, מודיעין עילית, יהודה הנשיא 51 מודיעין,תימן,,,,,,,TRUE,TRUE,FALSE,7
 אחדות ישראל, מודיעין עילית, אבני נזר 55 מודיעין,ירושלמי,,,,,,,FALSE,TRUE,FALSE,7
 בן איש חי, מודיעין עילית, חתם סופר 10 מודיעין,עדות המזרח,,18:30,20:15,,,,FALSE,TRUE,FALSE,7
 הגרא, מודיעין עילית, ישועת דוד 14 מודיעין,,,,,,,,TRUE,TRUE,FALSE,7
 היכל יצחק, מודיעין עילית, חפץ חיים 10 מודיעין,אשכנז,06:15,,19:43,07:50,,,TRUE,TRUE,FALSE,7
 חניכי הישיבות הרב ברזל, מודיעין עילית, אור החיים 27 מודיעין,אשכנז,,,,,,,FALSE,FALSE,FALSE,7
 יוצאי חברון, מודיעין עילית, שדי חמד 13 מודיעין,אשכנז,06:15,,,,18:03,,FALSE,TRUE,FALSE,7
 יחל ישראל, מודיעין עילית, נתיבות המשפט 2 מודיעין,אשכנז,05:57,,,05:37,,,FALSE,TRUE,FALSE,7
 מאה שערים, מודיעין עילית, מסילת יוסף 31 מודיעין,לפי החזן,,,,,,,FALSE,FALSE,TRUE,7
 קהילת חזון דוד שערי תשובה, מודיעין עילית, חזון דוד פינת שערי תשובה מודיעין,אשכנז,06:40,13:05,19:05,,,,TRUE,TRUE,FALSE,7
 קהילת עדת יראים-אושטרייך, מודיעין עילית, נתיבות המשפט 111 מודיעין,אשכנז,,,,08:00,17:53,,FALSE,FALSE,FALSE,7
 קהילת קצות החושן, מודיעין עילית, קצות החושן 11 מודיעין,אשכנז,,,,,,,TRUE,TRUE,FALSE,7
 קהל חסידים, מודיעין עילית, נתיבות שלום 6 מודיעין,ספרד,,,,,,,FALSE,FALSE,FALSE,7
 קול יעקב, מודיעין עילית, נתיבות המשפט 7 מודיעין,ירושלמי,06:21,12:40,18:45,08:00,,,TRUE,TRUE,FALSE,7
 שיר ושבחה, מודיעין עילית, הסבא מסלובדקא 4 מודיעין,אשכנז,06:15,,,,,,FALSE,TRUE,FALSE,7
 תורה ותפילה, חיפה, הקלעים 8,עדות המזרח,,18:41,19:01,07:30,,,TRUE,TRUE,TRUE,3
 תפארת בורדוגו, מודיעין עילית, רב ושמואל 9 מודיעין,ירושלמי,,,,,,,TRUE,TRUE,FALSE,7
 היכל הצבי, מורשת,[],אחיד,05:30,13:30,,08:30,,,TRUE,TRUE,TRUE,2
 היכל צבי, מורשת, אריאל,אשכנז,,,,,,,FALSE,TRUE,FALSE,2
 המרכזי, מורשת,[],אחיד,,,,,,,TRUE,TRUE,TRUE,2
 מורשת, מורשת,[],ספרד,05:30,,20:15,,,,TRUE,TRUE,TRUE,2
 אביר יעקב, מזכרת בתיה, האורן מזכרת,מרוקו,06:30,,,,,,FALSE,TRUE,FALSE,4
 בית הכנסת הראשי, מזכרת בתיה, מוהליבר מזכרת,אשכנז,06:00,18:58,19:19,,,,TRUE,TRUE,TRUE,4
 בית המדרש, מזכרת בתיה, שקולניק 17 מזכרת,,,,,,,,FALSE,FALSE,TRUE,4
" בית כנסת כללי - חב""ד", מזכרת בתיה, נתיב השיירות 46 מזכרת,לפי החזן,06:15,18:51,19:26,08:40,18:41,,TRUE,TRUE,TRUE,4
 יחד שבטי ישראל, מזכרת בתיה, שקולניק 13 מזכרת,לפי החזן,06:00,12:45,20:30,08:00,13:20,,TRUE,TRUE,TRUE,4
 שיבת ציון, מזכרת בתיה, שד´ אליהו מזכרת,תימן,,,,,,,TRUE,TRUE,TRUE,4
 תפארת ישראל, מזכרת בתיה, האורן מזכרת,יוצאי לוב,07:30,,,,,,TRUE,TRUE,TRUE,4
 מחולה, מחולה,[],ספרד,05:45,,,08:00,12:45,,FALSE,TRUE,FALSE,7
 כדורי, מטע, כליל החורש 38,ספרד,08:00,,,08:00,,,FALSE,TRUE,TRUE,1
 מירב, מירב,[],אשכנז,05:45,18:00,20:15,08:00,,,TRUE,TRUE,TRUE,2
 מירון, מירון, במרכז המושב,ספרד,06:00,18:56,19:41,08:00,18:31,,TRUE,TRUE,TRUE,2
" ""אחדות ישראל """, מיתר, צאלים 1,לפי החזן,06:10,,,08:00,,,TRUE,TRUE,TRUE,6
 אור מרגלית כהן, מיתר, שכונת רבין,עדות המזרח,,,,,,,TRUE,TRUE,TRUE,6
 בית הכנסת הספרדי אור שלום, מיתר, רח´ בשמת פינת צקלג,עדות המזרח,05:30,18:42,19:27,08:00,18:27,,FALSE,TRUE,TRUE,6
" בית הכנסת נוסח אשכנז ""ריין""", מיתר, רח´ חלמיש פינת עציון גבר,אשכנז,06:00,,,07:30,12:30,,TRUE,TRUE,FALSE,6
" בית הכנסת נוסח חב""ד", מיתר, מיתחם בתי הכנסת המרכזי (המקלט האחורי),חבד,06:30,,,08:30,,,TRUE,TRUE,TRUE,6
 המרכזי, מיתר, בשמת פינת צקלג 33,אחיד,05:30,18:42,19:27,08:00,18:32,,TRUE,TRUE,TRUE,6
  תפארת נתנאל, מנוחה, מושב מנוחה,לפי החזן,05:50,,,,,,FALSE,FALSE,FALSE,6
 אהל יעקב, מנוחה, מושב מנוחה,עדות המזרח,05:30,,,07:30,14:00,,FALSE,TRUE,TRUE,6
 מנין מנוף על שם סולי קפלן, מנוף,[],אשכנז,,,,,,,FALSE,TRUE,TRUE,2
 שמחת אפריים, מנות, מרכז היישוב,אחיד,06:00,,,,,,TRUE,TRUE,FALSE,2
 בית הכנסת מסד, מסד,[],עדות המזרח,,,,07:30,,,TRUE,TRUE,TRUE,2
 אוהל אברהם, מעגלים,[],עדות המזרח,05:30,,,05:00,12:30,,TRUE,TRUE,FALSE,6
 מעגלים, מעגלים,[],ספרד,05:15,19:10,20:10,07:29,,,TRUE,TRUE,FALSE,6
 בית הכנסת המרכזי של מעון, מעון, בין השכונה העליונה לתחתונה 1,לפי החזן,06:00,19:30,19:21,,,,TRUE,TRUE,FALSE,7
 מעין ברוך, מעיין ברוך, קיבוץ מעין ברוך מעין,עדות המזרח,,,,08:00,,,TRUE,TRUE,TRUE,2
 אבני החושן, מעלה אדומים, ליד הכניסה לכיכר יהלום מעלה,ירושלמי,05:50,15:30,20:00,04:50,13:30,,TRUE,TRUE,TRUE,7
 אהבת ישראל, מעלה אדומים, הדקל 1 מעלה,מרוקו,05:30,,20:00,,,,FALSE,TRUE,FALSE,7
 אולם הסופה, מעלה אדומים, מישור אדומים מעלה,לפי החזן,,,,,,,FALSE,TRUE,FALSE,7
 אור התורה, מעלה אדומים, הנחלים 54 מעלה,ירושלמי,06:19,18:43,,07:30,,,TRUE,TRUE,TRUE,7
 אור זרוע, מעלה אדומים, הקנה מעלה,מרוקו,07:25,,,08:00,,,TRUE,TRUE,TRUE,7
 אמי´´ת, מעלה אדומים, תיכון אמי´´ת מעלה,לפי החזן,08:00,,,,,,FALSE,FALSE,FALSE,7
 אמרי פי, מעלה אדומים, השיטה מעלה,ירושלמי,06:10,18:30,18:45,,,,FALSE,TRUE,TRUE,7
 בית חב´´ד, מעלה אדומים, בית חב´´ד-כיכר יהלום מעלה,עדות המזרח,07:45,,,09:30,,,FALSE,FALSE,FALSE,7
 ברכת כהן, מעלה אדומים, הקנה מעלה,ירושלמי,05:49,12:50,20:10,,,,TRUE,TRUE,FALSE,7
 דקל, מעלה אדומים, אהבת דקל מעלה,ספרד,,,,,,,FALSE,FALSE,TRUE,7
 דקל וילנאי, מעלה אדומים, דרך מדבר יהודה 13 מעלה,,,,,,,,TRUE,TRUE,FALSE,7
 ה´´בבא סאלי´´, מעלה אדומים, כיכר יהלום מעלה,עדות המזרח,07:30,19:10,,,,,FALSE,TRUE,FALSE,7
 הגילגל, מעלה אדומים, הגילגל 18 מעלה,אחיד,,,,08:00,,,TRUE,TRUE,FALSE,7
 הוד אדומים, מעלה אדומים, בית אבות הוד אדומים מעלה,לפי החזן,07:50,,,,,,FALSE,TRUE,FALSE,7
 היכל אביעד-עמודי השישה, מעלה אדומים, התוף 36 מעלה,ירושלמי,,,,,,,TRUE,TRUE,TRUE,7
 היכל שמאע, מעלה אדומים, האלמוג מעלה,עדות המזרח,,,,,,,TRUE,TRUE,FALSE,7
 המרכזי, מעלה אדומים, הנחלים 94 מעלה,מרוקו,05:00,16:50,19:00,,13:15,,TRUE,TRUE,TRUE,7
 המרכזי נוסח אחיד, מעלה אדומים, ככר הקרן מעלה,ספרד,05:50,18:15,19:00,07:45,12:45,,TRUE,TRUE,TRUE,7
 הרכס צפון, מעלה אדומים, הרכס מעלה,ירושלמי,05:45,,,,,,FALSE,TRUE,TRUE,7
 חסדי חנניה, מעלה אדומים, קול התור מעלה,לפי החזן,07:30,,,,,,FALSE,TRUE,TRUE,7
 יצחקי, מעלה אדומים, הגיתית מעלה,עדות המזרח,05:45,18:35,20:15,07:30,,,FALSE,TRUE,FALSE,7
 ישי, מעלה אדומים, עת הזמיר מעלה,ספרד,07:25,18:41,19:21,,,,FALSE,TRUE,TRUE,7
 ישיבה תיכונית מדעית, מעלה אדומים, מצפה נבו מעלה,אשכנז,07:20,,,,,,FALSE,FALSE,FALSE,7
 ישיבת הסדר ברכת משה- מעלה אדומים, מעלה אדומים, מצפה נבו מעלה,לפי החזן,06:45,15:30,20:15,,,,TRUE,TRUE,FALSE,7
 מוסר אביך, מעלה אדומים, הצלצל 5 מעלה,אשכנז,05:50,,20:15,08:00,,,TRUE,TRUE,FALSE,7
 מחנה של מעלה, מעלה אדומים, החליל 19 מעלה,אשכנז,07:00,,22:00,08:00,18:16,,TRUE,TRUE,FALSE,7
 מחניים, מעלה אדומים, הכינור 17 מעלה,,,,,,,,TRUE,TRUE,TRUE,7
 מעלות דוד, מעלה אדומים, מצפה נבו מעלה,אשכנז,06:45,18:45,21:00,,,,TRUE,TRUE,FALSE,7
 מעלות לדוד, מעלה אדומים, הרכס מעלה,עדות המזרח,05:40,18:41,19:41,07:25,18:15,,FALSE,TRUE,TRUE,7
 מצפה נבו, מעלה אדומים, מצפה נבו מעלה,אשכנז,06:00,17:00,18:00,,,,FALSE,FALSE,FALSE,7
 משה דיין/נופי סלע, מעלה אדומים, החלמיש 1 מעלה,ספרד,05:50,,21:30,08:30,13:30,,TRUE,TRUE,TRUE,7
 מתנ''ס הצפצפה, מעלה אדומים, הצפצפה 8 מעלה,יוצאי לוב,07:20,,,,,,FALSE,FALSE,FALSE,7
 נופי הסלע, מעלה אדומים, השחם מעלה,ירושלמי,05:20,,,06:19,,,FALSE,TRUE,TRUE,7
 נזר אהרון, מעלה אדומים, מצפה נבו מעלה,ירושלמי,05:59,,20:15,07:30,,,TRUE,TRUE,FALSE,7
 נחלת אבות, מעלה אדומים, שדי חמד מעלה,תימן בלדי,05:40,,,07:30,,,FALSE,TRUE,TRUE,7
 נחלת יהודה-מנין קרליבך, מעלה אדומים, מצפה נבו מעלה,ספרד,,,,08:00,,,TRUE,TRUE,TRUE,7
 נחלת יצחק, מעלה אדומים, המיצדים מעלה,מרוקו,07:30,,,,,,FALSE,TRUE,TRUE,7
 על הגיתית, מעלה אדומים, בכניסה למצפה נבו מעלה,עדות המזרח,07:25,,,,,,TRUE,TRUE,FALSE,7
 עלי הגיון בכינור, מעלה אדומים, החליל 17 מעלה,אשכנז,,,,,,,TRUE,TRUE,TRUE,7
 עלי עשור ועלי נבל, מעלה אדומים, ליד ביה´´ס שדי חמד מעלה,לפי החזן,07:30,,,,,,FALSE,TRUE,TRUE,7
 פני שמואל, מעלה אדומים, מצפה נבו מעלה,אשכנז,06:30,13:30,20:15,06:30,12:30,,TRUE,TRUE,TRUE,7
 פרי מגדים, מעלה אדומים, פרי מגדים מעלה,עדות המזרח,05:15,,,,,,FALSE,TRUE,TRUE,7
 צור ישראל, מעלה אדומים, הרכס 28 מעלה,ירושלמי,05:00,18:41,19:21,,12:30,,TRUE,TRUE,TRUE,7
 שיח השדה, מעלה אדומים, הצפצפה מעלה,אחיד,05:40,,21:00,08:15,18:44,,TRUE,TRUE,TRUE,7
 תיכון תעופה וחלל, מעלה אדומים, דרך קדם 70 מעלה,לפי החזן,07:10,12:30,,,,,FALSE,FALSE,FALSE,7
 תפארת תימן, מעלה אדומים, צמח השדה 33 מעלה,תימן,07:00,,,,,,FALSE,TRUE,FALSE,7
 ישיבת מעלה אפרים, מעלה אפרים, דרך הגלעד מעלה,לפי החזן,07:15,15:40,20:15,08:00,15:30,,TRUE,TRUE,TRUE,7
 מעלה אפרים, מעלה אפרים, מבוא הבושם מעלה,עדות המזרח,05:45,18:45,19:18,08:00,,,TRUE,TRUE,TRUE,7
 ישיבת הקיבוץ הדתי, מעלה גלבוע, מעלה,ספרד,07:00,15:00,20:00,,,,TRUE,TRUE,TRUE,2
 מעלה גלבוע, מעלה גלבוע, מעלה,ספרד,06:00,16:15,19:10,,,,TRUE,TRUE,FALSE,2
 מעלה לבונה, מעלה לבונה, מעלה,לפי החזן,07:00,,20:00,07:45,12:30,,TRUE,TRUE,FALSE,7
